GEOID,county,tract,ma_lf_b12,un_w16-50_b12_lf,total_lf_b12
06037201601,037,201601,44,22,66
06037201602,037,201602,11,0,11
06037206032,037,206032,33,15,48
06037207101,037,207101,0,0,0
06037207102,037,207102,0,0,0
06037207103,037,207103,0,0,0
06037207301,037,207301,19,0,19
06037207302,037,207302,0,0,0
06037207501,037,207501,20,0,20
06037207502,037,207502,0,0,0
06037208301,037,208301,0,15,15
06037208302,037,208302,0,13,13
06067008119,067,008119,0,27,27
06059062645,059,062645,60,12,72
06059062647,059,062647,0,0,0
06059062702,059,062702,55,0,55
06059063004,059,063004,0,0,0
06059063010,059,063010,78,0,78
06059063400,059,063400,17,8,25
06059063802,059,063802,18,0,18
06059063806,059,063806,23,0,23
06059063906,059,063906,22,0,22
06059074005,059,074005,43,32,75
06059074107,059,074107,31,0,31
06059074109,059,074109,14,31,45
06059074403,059,074403,42,37,79
06059074501,059,074501,0,0,0
06059074801,059,074801,28,66,94
06059075507,059,075507,29,15,44
06059075515,059,075515,80,0,80
06059075810,059,075810,0,0,0
06085509901,085,509901,24,9,33
06085510300,085,510300,8,0,8
06085502909,085,502909,24,16,40
06085512023,085,512023,62,32,94
06085504202,085,504202,34,0,34
06085505302,085,505302,50,0,50
06085506603,085,506603,17,0,17
06073011000,073,011000,0,0,0
06073011300,073,011300,10,0,10
06073012002,073,012002,9,10,19
06073012304,073,012304,0,0,0
06073012900,073,012900,9,0,9
06059076000,059,076000,21,0,21
06059076204,059,076204,7,0,7
06059075605,059,075605,0,23,23
06059075813,059,075813,17,0,17
06059075815,059,075815,49,15,64
06059075902,059,075902,0,9,9
06059076102,059,076102,55,0,55
06071004301,071,004301,85,21,106
06071004302,071,004302,60,23,83
06071004403,071,004403,41,0,41
06071004404,071,004404,0,52,52
06071004505,071,004505,8,28,36
06071004507,071,004507,29,74,103
06071004509,071,004509,31,46,77
06071004510,071,004510,30,0,30
06071004603,071,004603,0,26,26
06071004604,071,004604,47,42,89
06071005701,071,005701,0,18,18
06071006203,071,006203,0,57,57
06071006204,071,006204,7,30,37
06071006601,071,006601,0,33,33
06071006603,071,006603,20,14,34
06071006604,071,006604,0,15,15
06071007109,071,007109,0,33,33
06071007110,071,007110,47,36,83
06071007303,071,007303,0,0,0
06071007305,071,007305,10,17,27
06071007306,071,007306,130,0,130
06071007409,071,007409,18,30,48
06071007410,071,007410,62,0,62
06071007603,071,007603,43,0,43
06071007604,071,007604,14,27,41
06071007903,071,007903,9,0,9
06071007904,071,007904,53,62,115
06071008601,071,008601,12,28,40
06071008602,071,008602,11,0,11
06071008709,071,008709,14,0,14
06071008710,071,008710,16,6,22
06065040403,065,040403,5,0,5
06065040502,065,040502,44,50,94
06065040604,065,040604,0,0,0
06065030900,065,030900,4,7,11
06065030503,065,030503,40,26,66
06065031402,065,031402,21,22,43
06065031704,065,031704,0,0,0
06065040303,065,040303,0,17,17
06065040603,065,040603,8,0,8
06065040903,065,040903,9,5,14
06065041003,065,041003,20,8,28
06065030501,065,030501,0,0,0
06065030602,065,030602,0,0,0
06065030603,065,030603,22,0,22
06065031501,065,031501,20,0,20
06065040202,065,040202,4,27,31
06065040203,065,040203,6,10,16
06065040204,065,040204,12,38,50
06065043313,065,043313,11,0,11
06065043401,065,043401,0,32,32
06065043504,065,043504,27,0,27
06065043802,065,043802,35,42,77
06065043900,065,043900,38,41,79
06065044505,065,044505,0,0,0
06065040201,065,040201,20,25,45
06065031001,065,031001,0,0,0
06065031200,065,031200,0,0,0
06085512025,085,512025,8,3,11
06085511912,085,511912,20,0,20
06085511913,085,511913,34,0,34
06085511914,085,511914,11,0,11
06085512029,085,512029,0,0,0
06085512030,085,512030,26,0,26
06085512034,085,512034,14,0,14
06085512503,085,512503,57,0,57
06085512508,085,512508,75,25,100
06085500300,085,500300,7,0,7
06085500800,085,500800,0,0,0
06085501300,085,501300,14,13,27
06085502910,085,502910,52,0,52
06085503112,085,503112,61,0,61
06085503116,085,503116,91,0,91
06085503207,085,503207,21,0,21
06067001900,067,001900,0,0,0
06073013416,073,013416,38,15,53
06073013417,073,013417,7,0,7
06073014102,073,014102,0,0,0
06073014601,073,014601,15,29,44
06073014700,073,014700,12,157,169
06073015404,073,015404,0,0,0
06073015902,073,015902,11,8,19
06073016202,073,016202,36,0,36
06073016609,073,016609,24,9,33
06073017006,073,017006,11,0,11
06073017029,073,017029,17,0,17
06073017039,073,017039,100,0,100
06073017040,073,017040,30,0,30
06073017048,073,017048,26,0,26
06073017502,073,017502,49,7,56
06073017603,073,017603,6,7,13
06073017701,073,017701,16,0,16
06073018802,073,018802,57,51,108
06037576502,037,576502,41,53,94
06037576503,037,576503,19,23,42
06037576901,037,576901,14,8,22
06037577300,037,577300,24,0,24
06037600100,037,600100,0,47,47
06037600302,037,600302,24,0,24
06037600703,037,600703,5,0,5
06037600802,037,600802,9,0,9
06071001002,071,001002,47,31,78
06071001104,071,001104,7,23,30
06071001101,071,001101,54,35,89
06071001103,071,001103,22,0,22
06071001305,071,001305,32,45,77
06071010700,071,010700,0,69,69
06071010019,071,010019,47,52,99
06071010022,071,010022,10,0,10
06071010024,071,010024,12,0,12
06071011800,071,011800,18,33,51
06071009715,071,009715,16,0,16
06071010012,071,010012,45,0,45
06071010015,071,010015,10,36,46
06071000109,071,000109,54,0,54
06037554302,037,554302,47,0,47
06037554405,037,554405,0,0,0
06037554406,037,554406,14,8,22
06037570403,037,570403,5,39,44
06037571703,037,571703,7,18,25
06037571704,037,571704,16,55,71
06037570404,037,570404,0,44,44
06037571503,037,571503,10,14,24
06037571504,037,571504,30,0,30
06059075806,059,075806,9,0,9
06059075807,059,075807,8,0,8
06059075808,059,075808,23,0,23
06059075809,059,075809,0,0,0
06059075812,059,075812,43,6,49
06059075814,059,075814,0,0,0
06059076101,059,076101,0,0,0
06059076201,059,076201,124,24,148
06059076208,059,076208,17,48,65
06059086304,059,086304,6,0,6
06059086305,059,086305,12,23,35
06059086702,059,086702,24,8,32
06059086902,059,086902,0,0,0
06059087002,059,087002,0,22,22
06059087401,059,087401,86,17,103
06059087404,059,087404,5,38,43
06059087504,059,087504,24,38,62
06059087701,059,087701,29,0,29
06059087901,059,087901,9,0,9
06059088301,059,088301,0,0,0
06059088901,059,088901,27,45,72
06059088903,059,088903,26,0,26
06059088905,059,088905,12,0,12
06001450743,001,450743,18,0,18
06001450746,001,450746,10,0,10
06001450750,001,450750,48,0,48
06001450751,001,450751,102,0,102
06001450752,001,450752,23,0,23
06001451403,001,451403,43,0,43
06001451404,001,451404,19,0,19
06001451504,001,451504,15,0,15
06001451505,001,451505,0,0,0
06001451506,001,451506,11,0,11
06037404801,037,404801,38,65,103
06037405002,037,405002,0,8,8
06037405800,037,405800,28,0,28
06037406402,037,406402,20,0,20
06037406800,037,406800,58,0,58
06065042731,065,042731,17,0,17
06065042732,065,042732,31,0,31
06037261200,037,261200,48,0,48
06037229100,037,229100,11,28,39
06037271100,037,271100,15,0,15
06037275311,037,275311,20,0,20
06037482102,037,482102,8,0,8
06037464100,037,464100,40,0,40
06037481402,037,481402,99,0,99
06037482800,037,482800,14,0,14
06037503201,037,503201,14,0,14
06037651001,037,651001,6,0,6
06037670411,037,670411,11,14,25
06037701000,037,701000,0,0,0
06037702901,037,702901,0,78,78
06037901102,037,901102,0,0,0
06037273600,037,273600,20,0,20
06037274100,037,274100,0,79,79
06065042733,065,042733,56,69,125
06065042737,065,042737,13,0,13
06065042738,065,042738,24,18,42
06065042739,065,042739,41,0,41
06001422600,001,422600,0,0,0
06001423100,001,423100,28,0,28
06001426100,001,426100,48,0,48
06037408134,037,408134,4,0,4
06037408301,037,408301,0,18,18
06037408627,037,408627,6,0,6
06037408703,037,408703,27,0,27
06037430502,037,430502,0,0,0
06037430723,037,430723,10,7,17
06065041905,065,041905,3,17,20
06065041909,065,041909,0,8,8
06065042007,065,042007,0,0,0
06065042009,065,042009,45,31,76
06065042212,065,042212,54,0,54
06065042517,065,042517,0,0,0
06065042715,065,042715,19,197,216
06065042903,065,042903,0,22,22
06065043310,065,043310,48,0,48
06065043505,065,043505,0,0,0
06065043507,065,043507,40,142,182
06065044103,065,044103,0,27,27
06065044104,065,044104,32,6,38
06065044507,065,044507,67,15,82
06065044604,065,044604,5,27,32
06065044916,065,044916,23,29,52
06065041808,065,041808,9,0,9
06065042214,065,042214,118,21,139
06065042403,065,042403,9,0,9
06065042409,065,042409,0,6,6
06065042511,065,042511,22,41,63
06065042516,065,042516,44,0,44
06065042706,065,042706,35,12,47
06065042709,065,042709,0,0,0
06065042717,065,042717,0,13,13
06085503105,085,503105,10,0,10
06085505001,085,505001,88,0,88
06085505301,085,505301,39,0,39
06085500200,085,500200,86,0,86
06085500901,085,500901,0,0,0
06085501501,085,501501,8,20,28
06085502101,085,502101,92,0,92
06085502701,085,502701,22,7,29
06085502903,085,502903,32,0,32
06085503002,085,503002,50,0,50
06059001303,059,001303,39,0,39
06059001403,059,001403,43,0,43
06059001505,059,001505,55,0,55
06059001704,059,001704,42,0,42
06059001705,059,001705,0,9,9
06059001706,059,001706,0,12,12
06059011601,059,011601,0,0,0
06085508203,085,508203,51,8,59
06085508204,085,508204,33,7,40
06085508301,085,508301,0,0,0
06085509302,085,509302,20,0,20
06085509700,085,509700,37,0,37
06037221602,037,221602,5,0,5
06037221402,037,221402,3,0,3
06037534804,037,534804,8,0,8
06037535200,037,535200,10,12,22
06037535300,037,535300,28,34,62
06037535702,037,535702,9,0,9
06037535803,037,535803,22,11,33
06037535901,037,535901,46,45,91
06037541603,037,541603,11,41,52
06037541604,037,541604,41,49,90
06037542501,037,542501,0,0,0
06037543321,037,543321,30,40,70
06037543502,037,543502,0,0,0
06037550100,037,550100,7,24,31
06037550500,037,550500,47,0,47
06037551000,037,551000,13,0,13
06037552200,037,552200,30,2,32
06073008312,073,008312,0,0,0
06073008351,073,008351,50,8,58
06073005900,073,005900,9,0,9
06073007903,073,007903,12,0,12
06073016901,073,016901,52,0,52
06073017401,073,017401,49,0,49
06073013206,073,013206,55,0,55
06073013419,073,013419,87,29,116
06073015406,073,015406,14,0,14
06073017403,073,017403,44,0,44
06073019208,073,019208,24,10,34
06037294200,037,294200,21,44,65
06037294510,037,294510,8,9,17
06037301400,037,301400,9,13,22
06037301501,037,301501,22,0,22
06037301701,037,301701,0,39,39
06037302104,037,302104,36,0,36
06037480703,037,480703,8,24,32
06037480902,037,480902,15,0,15
06037480903,037,480903,26,28,54
06037481002,037,481002,0,0,0
06037481102,037,481102,11,0,11
06037481202,037,481202,11,9,20
06059074200,059,074200,47,16,63
06059074408,059,074408,26,105,131
06037236100,037,236100,0,0,0
06037241120,037,241120,6,4,10
06037301702,037,301702,8,0,8
06037311400,037,311400,12,0,12
06037554002,037,554002,20,0,20
06001982000,001,982000,0,0,0
06001983200,001,983200,4,0,4
06001990000,001,990000,0,0,0
06037204120,037,204120,5,0,5
06037204410,037,204410,5,0,5
06037204910,037,204910,5,16,21
06037205120,037,205120,0,0,0
06037206050,037,206050,0,0,0
06037216200,037,216200,0,43,43
06037216900,037,216900,0,0,0
06037218800,037,218800,0,17,17
06037311500,037,311500,28,14,42
06037302103,037,302103,24,11,35
06037310800,037,310800,8,7,15
06037310900,037,310900,0,51,51
06037320100,037,320100,39,16,55
06037400204,037,400204,42,7,49
06037400302,037,400302,18,12,30
06037401101,037,401101,18,0,18
06037401201,037,401201,6,0,6
06037401601,037,401601,72,5,77
06037402101,037,402101,44,23,67
06065042740,065,042740,0,0,0
06065042741,065,042741,0,15,15
06065042742,065,042742,0,0,0
06065042744,065,042744,4,3,7
06065043008,065,043008,89,83,172
06065042743,065,042743,9,0,9
06065042745,065,042745,9,12,21
06065043007,065,043007,52,13,65
06065043009,065,043009,25,0,25
06065043010,065,043010,39,0,39
06065043227,065,043227,38,0,38
06065043228,065,043228,15,0,15
06065043235,065,043235,51,0,51
06065043229,065,043229,50,15,65
06065043239,065,043239,29,0,29
06065043240,065,043240,42,0,42
06065043242,065,043242,47,0,47
06037651402,037,651402,43,0,43
06037670324,037,670324,15,0,15
06037670326,037,670326,8,0,8
06037670328,037,670328,0,0,0
06037670416,037,670416,12,0,12
06037670602,037,670602,29,0,29
06037700101,037,700101,27,0,27
06037700102,037,700102,39,0,39
06037700501,037,700501,0,23,23
06037700502,037,700502,0,0,0
06037700801,037,700801,13,0,13
06037700802,037,700802,44,0,44
06059042106,059,042106,0,0,0
06059042109,059,042109,0,0,0
06059062646,059,062646,0,0,0
06059063201,059,063201,13,0,13
06059063605,059,063605,30,12,42
06059063702,059,063702,28,0,28
06059063908,059,063908,8,0,8
06059074108,059,074108,30,2,32
06085503110,085,503110,46,0,46
06085503111,085,503111,21,25,46
06085503113,085,503113,53,23,76
06085503213,085,503213,34,21,55
06085503214,085,503214,68,0,68
06085503511,085,503511,13,26,39
06085503602,085,503602,35,16,51
06085504101,085,504101,5,49,54
06059110006,059,110006,18,0,18
06059110014,059,110014,33,0,33
06059110104,059,110104,12,0,12
06059110304,059,110304,24,15,39
06059110607,059,110607,104,23,127
06059099405,059,099405,56,15,71
06059099406,059,099406,30,8,38
06059099412,059,099412,30,0,30
06059099502,059,099502,4,0,4
06059099509,059,099509,0,0,0
06059099514,059,099514,9,10,19
06059099601,059,099601,45,46,91
06059099603,059,099603,42,0,42
06059099703,059,099703,0,10,10
06059099904,059,099904,0,0,0
06059110007,059,110007,23,0,23
06059110108,059,110108,0,21,21
06065042008,065,042008,0,0,0
06065042206,065,042206,47,0,47
06065042208,065,042208,19,0,19
06065042406,065,042406,11,0,11
06065042407,065,042407,0,59,59
06065042506,065,042506,20,88,108
06065042515,065,042515,8,17,25
06065042708,065,042708,42,0,42
06065042904,065,042904,22,0,22
06065043003,065,043003,46,50,96
06065043308,065,043308,9,0,9
06065043312,065,043312,26,0,26
06065043405,065,043405,19,0,19
06065043506,065,043506,6,0,6
06065043701,065,043701,12,15,27
06065042401,065,042401,8,0,8
06065042408,065,042408,7,18,25
06065043206,065,043206,60,15,75
06065043307,065,043307,0,41,41
06037221601,037,221601,17,8,25
06037222001,037,222001,31,4,35
06037234501,037,234501,0,0,0
06037234502,037,234502,29,0,29
06037222002,037,222002,6,33,39
06037226001,037,226001,18,24,42
06037226002,037,226002,0,0,0
06037234901,037,234901,0,0,0
06037234902,037,234902,31,92,123
06037236203,037,236203,0,0,0
06037236204,037,236204,9,0,9
06037237101,037,237101,19,20,39
06037237102,037,237102,12,3,15
06037237201,037,237201,20,9,29
06037237202,037,237202,14,0,14
06037237401,037,237401,0,11,11
06037237402,037,237402,0,15,15
06037239201,037,239201,47,12,59
06037239202,037,239202,0,11,11
06037239501,037,239501,5,16,21
06037239502,037,239502,6,25,31
06037239601,037,239601,31,0,31
06037239602,037,239602,0,9,9
06037239701,037,239701,46,43,89
06037239801,037,239801,14,47,61
06037240401,037,240401,0,55,55
06037239702,037,239702,9,0,9
06037239802,037,239802,9,10,19
06037240402,037,240402,18,0,18
06037241001,037,241001,52,18,70
06037241002,037,241002,8,12,20
06037241201,037,241201,6,0,6
06037241202,037,241202,23,44,67
06001402800,001,402800,14,16,30
06001404400,001,404400,53,0,53
06001400900,001,400900,0,0,0
06001402600,001,402600,6,0,6
06001404200,001,404200,43,6,49
06001405500,001,405500,21,0,21
06001405600,001,405600,22,11,33
06037481800,037,481800,21,0,21
06037482001,037,482001,0,0,0
06037482002,037,482002,22,15,37
06037482522,037,482522,9,0,9
06037500600,037,500600,0,52,52
06037501200,037,501200,40,0,40
06037502200,037,502200,15,0,15
06037502700,037,502700,49,8,57
06037502901,037,502901,0,0,0
06037503801,037,503801,12,7,19
06037503901,037,503901,7,28,35
06037543100,037,543100,0,15,15
06037543202,037,543202,10,39,49
06037543304,037,543304,8,34,42
06037543604,037,543604,21,0,21
06037302002,037,302002,21,7,28
06037503703,037,503703,17,0,17
06059063803,059,063803,75,0,75
06059099249,059,099249,29,0,29
06059062611,059,062611,26,0,26
06059062627,059,062627,0,0,0
06059052511,059,052511,54,0,54
06071006301,071,006301,12,26,38
06059074805,059,074805,37,64,101
06059074901,059,074901,41,44,85
06059075004,059,075004,23,8,31
06059075504,059,075504,44,0,44
06059075506,059,075506,9,0,9
06059075513,059,075513,38,30,68
06059099902,059,099902,27,37,64
06059099903,059,099903,20,0,20
06059110001,059,110001,33,0,33
06059110102,059,110102,45,0,45
06059110109,059,110109,7,0,7
06059110114,059,110114,65,12,77
06059110402,059,110402,58,39,97
06059110500,059,110500,36,50,86
06059042331,059,042331,47,0,47
06067008125,067,008125,92,0,92
06067008134,067,008134,10,0,10
06067006701,067,006701,31,51,82
06067007207,067,007207,5,7,12
06067007413,067,007413,68,94,162
06037408303,037,408303,0,0,0
06037408623,037,408623,18,7,25
06037408625,037,408625,11,0,11
06037408704,037,408704,22,0,22
06037430102,037,430102,17,0,17
06037430701,037,430701,53,0,53
06065045109,065,045109,0,13,13
06065045501,065,045501,23,74,97
06065045703,065,045703,12,46,58
06065940100,065,940100,0,0,0
06065041004,065,041004,53,10,63
06085506801,085,506801,19,0,19
06085507002,085,507002,10,0,10
06085507500,085,507500,7,0,7
06065030101,065,030101,4,0,4
06065030103,065,030103,22,6,28
06065030104,065,030104,14,29,43
06065031601,065,031601,37,28,65
06065040101,065,040101,20,14,34
06065040102,065,040102,19,18,37
06065031602,065,031602,18,13,31
06065040404,065,040404,6,23,29
06065040405,065,040405,25,65,90
06065040609,065,040609,178,11,189
06065040611,065,040611,101,0,101
06065040613,065,040613,42,0,42
06065040607,065,040607,71,0,71
06065040615,065,040615,223,23,246
06065040616,065,040616,63,0,63
06065040812,065,040812,17,6,23
06037573003,037,573003,17,32,49
06037573004,037,573004,0,37,37
06037573601,037,573601,63,0,63
06037576001,037,576001,6,0,6
06037576301,037,576301,30,0,30
06037576302,037,576302,0,0,0
06037576903,037,576903,0,0,0
06037576904,037,576904,0,0,0
06037577504,037,577504,0,0,0
06037577604,037,577604,5,0,5
06071009109,071,009109,95,19,114
06071009108,071,009108,0,52,52
06071009110,071,009110,52,21,73
06071009112,071,009112,22,27,49
06071009114,071,009114,66,0,66
06071009116,071,009116,9,52,61
06071009117,071,009117,6,0,6
06071009118,071,009118,133,55,188
06071009119,071,009119,34,0,34
06071009201,071,009201,18,0,18
06071009202,071,009202,2,0,2
06037207710,037,207710,0,0,0
06037208710,037,208710,19,0,19
06037211310,037,211310,7,21,28
06037212900,037,212900,0,89,89
06037900607,037,900607,10,0,10
06037901003,037,901003,0,0,0
06037901004,037,901004,101,28,129
06037910706,037,910706,16,6,22
06037502302,037,502302,0,0,0
06037920329,037,920329,45,0,45
06037920332,037,920332,0,0,0
06037101400,037,101400,22,12,34
06037104310,037,104310,42,0,42
06037106403,037,106403,0,0,0
06037106520,037,106520,18,9,27
06037571101,037,571101,31,11,42
06037571102,037,571102,27,0,27
06037600304,037,600304,6,30,36
06037600303,037,600303,18,21,39
06037602504,037,602504,32,51,83
06037602505,037,602505,73,57,130
06037602506,037,602506,11,44,55
06037602507,037,602507,11,59,70
06037602508,037,602508,63,92,155
06037602509,037,602509,54,0,54
06067008203,067,008203,38,0,38
06067007202,067,007202,28,0,28
06067007208,067,007208,22,66,88
06067007414,067,007414,0,17,17
06067007415,067,007415,24,0,24
06067007903,067,007903,26,54,80
06067008006,067,008006,28,23,51
06067002400,067,002400,51,0,51
06067003202,067,003202,33,29,62
06073015502,073,015502,12,4,16
06073015601,073,015601,26,26,52
06073016809,073,016809,20,15,35
06073016902,073,016902,15,9,24
06073017018,073,017018,9,0,9
06073017043,073,017043,39,0,39
06073017050,073,017050,3,11,14
06073017303,073,017303,21,0,21
06073017404,073,017404,64,0,64
06073018100,073,018100,30,0,30
06073018300,073,018300,0,0,0
06073018610,073,018610,7,65,72
06073009400,073,009400,18,0,18
06073008512,073,008512,19,0,19
06073000700,073,000700,36,47,83
06073001600,073,001600,0,0,0
06073002707,073,002707,0,0,0
06073011601,073,011601,53,11,64
06073011602,073,011602,20,0,20
06073011801,073,011801,0,45,45
06073012200,073,012200,8,8,16
06073012302,073,012302,0,12,12
06073012800,073,012800,23,0,23
06073013104,073,013104,34,36,70
06073013409,073,013409,8,7,15
06073014001,073,014001,7,25,32
06073014400,073,014400,9,7,16
06073014500,073,014500,40,24,64
06073015000,073,015000,62,18,80
06073010003,073,010003,36,0,36
06073009504,073,009504,0,19,19
06073009801,073,009801,71,0,71
06073009805,073,009805,48,0,48
06073010011,073,010011,16,6,22
06073010014,073,010014,161,39,200
06073010200,073,010200,17,0,17
06073010501,073,010501,0,0,0
06071004504,071,004504,30,12,42
06071005300,071,005300,26,44,70
06071005400,071,005400,0,37,37
06071005500,071,005500,18,11,29
06085505303,085,505303,55,0,55
06071001307,071,001307,4,11,15
06071001308,071,001308,0,27,27
06071001309,071,001309,0,58,58
06071001310,071,001310,0,0,0
06071001311,071,001311,13,12,25
06071001312,071,001312,37,0,37
06071001501,071,001501,6,10,16
06071001503,071,001503,19,14,33
06071001504,071,001504,52,51,103
06071001704,071,001704,0,48,48
06071001706,071,001706,53,94,147
06071001707,071,001707,63,15,78
06071001804,071,001804,0,40,40
06071001806,071,001806,57,0,57
06071001808,071,001808,56,9,65
06071001810,071,001810,22,28,50
06071001809,071,001809,0,45,45
06071001812,071,001812,11,2,13
06071001901,071,001901,15,0,15
06071001903,071,001903,57,21,78
06071001905,071,001905,95,25,120
06071001813,071,001813,37,0,37
06071001906,071,001906,0,17,17
06071002011,071,002011,16,0,16
06071002013,071,002013,24,16,40
06071002014,071,002014,35,0,35
06071002015,071,002015,60,9,69
06071002016,071,002016,24,18,42
06071002017,071,002017,19,0,19
06001451703,001,451703,37,0,37
06001451704,001,451704,35,27,62
06001981900,001,981900,0,0,0
06037920030,037,920030,45,52,97
06037910805,037,910805,0,8,8
06037910809,037,910809,4,0,4
06037535606,037,535606,4,0,4
06037534202,037,534202,0,8,8
06037534900,037,534900,15,26,41
06037535102,037,535102,25,0,25
